date,BTC_volatility_percent,ETH_volatility_percent
2020-07-05,1.5437972416668453,1.9523932424259995
2020-07-06,1.4972623681828474,2.369438737007208
2020-07-07,1.2642818252436576,2.4477919080710406
2020-07-08,1.525233303035593,2.778328001203172
2020-07-09,1.4776491217972043,2.4475545807501797
2020-07-10,1.2935700041334677,2.0902951050942056
2020-07-11,1.0733734205121872,1.4200325801283349
2020-07-12,1.5601505968575478,2.4310256856687276
2020-07-13,1.1408911995391988,2.020339238975534
2020-07-14,1.3133599193518426,1.802441695045142
2020-07-15,0.9517358630964262,1.3350183571279008
2020-07-16,1.2348762516782548,2.343064462346784
2020-07-17,0.8583785056859833,1.4000100451276123
2020-07-18,0.7843596722616271,1.1785685693853318
2020-07-19,0.8169484171151714,1.3734886263910002
2020-07-20,0.7832448000729233,1.495605681881509
2020-07-21,1.4011931471175856,1.879789471321682
2020-07-22,1.312470998446649,5.139991846801122
2020-07-23,1.2088040736846433,3.502360318233979
2020-07-24,1.2984357817910657,3.5383136301097156
2020-07-25,1.5695861423520034,4.500091209545344
2020-07-26,2.701034264337555,5.1090656713154905
2020-07-27,5.945601568510479,6.890736198973273
2020-07-28,4.96014988428636,4.873662965593286
2020-07-29,3.4263826794101524,3.5831602817950223
2020-07-30,2.5940916653749757,3.685170526844945
2020-07-31,2.5651864918036154,3.9866767027628343
2020-08-01,3.315807387070198,5.192851327169878
2020-08-02,7.317628392181549,11.450836725726123
2020-08-03,2.66920025533277,5.270180430641639
2020-08-04,2.4960302927012163,4.331300152129568
2020-08-05,2.6465542450366115,3.924192885050677
2020-08-06,2.3782805632038677,2.696325119472938
2020-08-07,2.6124994047051415,4.643472722686485
2020-08-08,2.169900312047237,3.3095472244574777
2020-08-09,2.041745582763127,3.67075306786614
2020-08-10,4.638705521340778,3.698725551269958
2020-08-11,3.733376412085708,4.409288222589772
2020-08-12,2.5869237755595837,3.4936612249382692
2020-08-13,2.784334614224949,6.155033925503247
2020-08-14,2.1613468945994763,4.299383379661937
2020-08-15,2.387513948955983,3.4377909252777865
2020-08-16,1.772298273670448,3.811648661387693
2020-08-17,3.73490165855748,4.315775267324543
2020-08-18,3.11451651730191,3.8774447086121695
2020-08-19,2.8950919964455797,5.279118031433906
2020-08-20,1.7193204462456184,3.441746397150817
2020-08-21,2.0312735127443178,4.467635717964033
2020-08-22,1.7892166569098609,3.349199042566898
2020-08-23,1.4539424375080636,2.8507775233023707
2020-08-24,1.3443306983298442,3.12386377625234
2020-08-25,2.534036639792897,4.718146123959731
2020-08-26,2.143666102440896,3.3971075683710543
2020-08-27,2.543361376027,3.9012385859386702
2020-08-28,1.6397149560272242,2.871485403963139
2020-08-29,1.3455301221185112,2.492491880130915
2020-08-30,1.5231158311083288,2.783252755569686
2020-08-31,1.5850313247243082,3.1813161282070657
2020-09-01,2.128919107514593,5.187003608764491
2020-09-02,2.8439346391301874,7.4553736304373235
2020-09-03,5.627310894471041,7.960180164050233
2020-09-04,5.086748067785803,8.082438463051176
2020-09-05,5.841139913631207,12.575090326818463
2020-09-06,3.235208449770941,8.94040448059988
2020-09-07,3.220464970546028,6.872719534126595
2020-09-08,4.393906927407453,6.824623183265527
2020-09-09,2.3738151355257053,4.629737433318002
2020-09-10,2.4969683240793024,5.396880771847775
2020-09-11,1.761747821346033,4.108467539733091
2020-09-12,1.257784503119455,3.3824393592388895
2020-09-13,1.9131088258325264,4.13874821032862
2020-09-14,2.1739548207586235,4.74155768164888
2020-09-15,2.4419971969274075,3.8772138534740574
2020-09-16,2.2926045297496014,3.5283534995488206
2020-09-17,1.8729951094030923,4.258279319062628
2020-09-18,1.5447936201764192,3.0999346927654132
2020-09-19,1.5984411352730437,2.4228638937952085
2020-09-20,1.8485704048911236,3.0267551146097165
2020-09-21,2.5981615248925687,4.779997147793004
2020-09-22,1.944687340298359,3.888686796790261
2020-09-23,2.007696047198489,4.273691781690001
2020-09-24,2.1973317406404766,4.194305557173986
2020-09-25,1.8708887897160464,3.634215846554543
2020-09-26,1.3683902704971642,2.814927180961591
2020-09-27,1.4047124285550463,2.8531387083001345
2020-09-28,2.0459840549131805,3.04511936907335
2020-09-29,1.4905257913621968,2.4477155763924454
2020-09-30,1.5122251652524856,2.074909401933856
2020-10-01,2.4635803866462256,3.54634043767927
2020-10-02,2.172998044699142,3.4324104145591257
2020-10-03,1.062862207704438,1.924513463554817
2020-10-04,1.0266732260778624,1.8007959606037311
2020-10-05,1.0957556293739714,1.6895971255893778
2020-10-06,1.5920239358380106,3.097409048697584
2020-10-07,0.9976192982005296,2.475579122559567
2020-10-08,1.6075644115463237,2.2921159984054653
2020-10-09,1.447629010883161,2.4668588156542746
2020-10-10,2.7606342363440537,2.741271025853936
2020-10-11,1.477926769313318,2.141539591527601
2020-10-12,2.232837641540723,3.4972576701116824
2020-10-13,1.8882479311523863,2.882131502156873
2020-10-14,1.8296892765681765,2.552715973305601
2020-10-15,1.752542524464176,2.5034426841764277
2020-10-16,1.817141494021812,3.308457074762055
2020-10-17,1.1742477551741066,1.7062978242252058
2020-10-18,0.9367066559097548,1.50540413749124
2020-10-19,1.5683250255759538,1.8144939297213447
2020-10-20,2.0610636594091147,2.565115677410792
2020-10-21,4.116273370982795,3.5433643129730577
2020-10-22,2.8574110233196643,3.8324159393031465
2020-10-23,2.0349826249949716,2.819529921502379
2020-10-24,1.8089374608779831,2.1062029618655336
2020-10-25,2.367969499197749,2.2367904107326857
2020-10-26,2.358498312715708,3.4032116821894514
2020-10-27,2.4522608748064014,2.683585944819682
2020-10-28,3.42191096905386,3.7791147722700495
2020-10-29,2.945479021326202,2.8175373166387403
2020-10-30,2.942760947676758,3.379033949191944
2020-10-31,3.3138084566465227,2.767495445001478
2020-11-01,2.1954113926258683,2.327605506039259
2020-11-02,2.5157392780488483,3.3329512738802767
2020-11-03,2.833157913717502,2.8707297373820797
2020-11-04,3.419159089117297,3.950804166346204
2020-11-05,4.438565133324898,4.668080403340754
2020-11-06,4.553784239932092,5.136851906250025
2020-11-07,3.9802389056744985,5.527891939699573
2020-11-08,2.8647365832602225,3.626566017797492
2020-11-09,4.2635365561685,4.025475770221851
2020-11-10,2.543823845296817,3.2841049293420057
2020-11-11,2.708271923814615,3.739947118898005
2020-11-12,3.604604235407009,3.4941491155849804
2020-11-13,2.5444448796041623,2.8390875703803986
2020-11-14,2.2540332917165826,2.6015676443184965
2020-11-15,2.170354749620591,2.8413150308801924
2020-11-16,2.483866040297978,2.8150030069525496
2020-11-17,3.3495762940192733,3.157354791343687
2020-11-18,6.152960858829192,5.272741626347664
2020-11-19,3.5086351967301184,2.6333085823256024
2020-11-20,3.406439822650064,4.117142952580554
2020-11-21,2.98166146769938,4.5582585414176275
2020-11-22,3.5427644142812222,6.023936410376172
2020-11-23,3.8863689389997886,6.904467230660803
2020-11-24,3.982658774505518,6.305129252477265
2020-11-25,3.751146943366224,5.009800110789697
2020-11-26,8.374082150023842,10.453247600992386
2020-11-27,4.898478179117101,5.394229916185286
2020-11-28,2.847911300744472,3.833083168182076
2020-11-29,2.8735745698579183,3.86664141374802
2020-12-01,6.492798248202999,8.4007804746686
2020-12-02,4.519206002298888,4.860725320243414
2020-12-03,3.4663652574782695,3.990424443388056
2020-12-04,3.1163503485063324,4.391670614124875
2020-12-05,2.274256058481105,3.1763595775173425
2020-12-06,2.10521108819423,3.105936648824227
2020-12-07,2.002869290373114,2.530922351761677
2020-12-08,3.0159270341590987,3.7274672973858856
2020-12-09,3.596504957832796,4.662052572143035
2020-12-10,2.7261271651653383,3.708078939690432
2020-12-11,3.3807509228924686,4.037642745902188
2020-12-12,2.2200585649551448,2.6771401260317016
2020-12-13,2.4041396004743976,3.157952299494002
2020-12-14,2.1737209938678603,2.729737639730065
2020-12-15,2.172965316444671,2.4556417508876516
2020-12-16,4.288378966934779,3.939716606421491
2020-12-17,7.753708954056704,7.159064759936723
2020-12-18,3.9378617334205126,4.465339050167737
2020-12-19,3.5418924509285064,3.2498953728786626
2020-12-20,3.6726936217474258,3.800012741371443
2020-12-22,3.835283560765107,4.166317525114737
2020-12-23,4.644686113267465,7.158304463929819
2020-12-24,3.60316136192498,5.314159543115301
2020-12-26,3.70526567792542,4.1911641041223575
2020-12-27,6.4253382216336865,7.53409402303133
2020-12-28,4.225419711408019,6.7771395723160754
2020-12-29,3.907884007594616,5.748393400519309
2020-12-30,4.554506652357924,4.209033067210729
2020-12-31,4.469302870620147,4.020746495667029
2021-01-01,3.0368395256017786,3.2600536364151576
2021-01-02,7.162168399718253,5.247590875949539
2021-01-03,6.42757964807147,10.74723207651608
2021-01-04,9.56754758617432,16.226585421090988
2021-01-05,7.552602720742866,11.906573609540366
2021-01-06,7.298420911985922,9.492787241414234
2021-01-07,7.732583942281796,9.161397084127792
2021-01-08,9.309162554080844,12.522517110115905
2021-01-09,6.033057032687903,7.544097472380871
2021-01-10,8.203901504211784,9.714388638201727
2021-01-11,16.929171206438106,21.58111294850491
2021-01-12,9.87809289839686,11.491953373755049
2021-01-13,8.241529040882819,9.12004748013727
2021-01-14,5.634511208717098,7.0966078629917595
2021-01-15,7.7352348572557,9.75270868610556
2021-01-16,6.460738127460335,7.820186049071511
2021-01-17,6.011950254023761,7.018034195444502
2021-01-18,5.268918184968603,5.118367163850677
2021-01-19,4.469541712959602,7.858771842070356
2021-01-20,5.545778256852222,8.319666279887773
2021-01-21,8.703297875589858,10.778646735587891
2021-01-22,8.171537431065818,10.09647625159701
2021-01-23,5.317423649096118,5.784408445001303
2021-01-24,4.0887318487687425,5.900297988237949
2021-01-25,5.1039886943472546,7.545443421084613
2021-01-26,5.785575872420442,7.915606565840008
2021-01-27,6.782714757845583,8.31369129940692
2021-01-28,5.338414169014228,6.267684906619997
2021-01-29,12.231655245111469,8.835202681296154
2021-01-30,5.757524207599525,5.042443812235536
2021-01-31,4.1824920913268695,4.424812920079745
2021-02-01,4.586308342623176,4.871418327304608
2021-02-02,4.177396070612562,6.468055016136254
2021-02-03,3.996947957644612,5.542325062770492
2021-02-04,4.900961298477608,6.154516376214204
2021-02-05,3.5920382517587344,5.460421064114923
2021-02-06,4.187356570927744,4.849788943753644
2021-02-07,4.864823407387935,6.356686710630681
2021-02-08,8.230731226135397,6.425238202792771
2021-02-09,7.056802915514987,6.030301321194047
2021-02-10,5.378487680950201,6.685984856231639
2021-02-12,4.58159927993995,4.099854266584098
2021-02-13,3.523276390005526,4.276631385091547
2021-02-14,3.495538815920824,3.2070667871225393
2021-02-15,4.698444522024132,5.843276596736248
2021-02-16,5.368984023577721,4.852675118788809
2021-02-17,4.214837033479972,3.7126331046669887
2021-02-18,2.8714839707212154,3.8194060244942527
2021-02-19,4.097775007627576,3.4046762519617135
2021-02-20,4.4867989147656235,5.942596741086633
2021-02-21,3.2724847677427102,4.3973972531371
2021-02-22,7.764734620450994,10.210468991565872
2021-02-23,13.960389931828022,16.726277127081982
2021-02-24,7.315886048803484,9.15059634584784
2021-02-25,6.0798095659885,7.021027504169094
2021-02-26,8.120693552655482,8.70735870583331
2021-02-27,5.531509598745597,6.7376142355101
2021-02-28,6.758495777559846,9.146442730553243
2021-03-01,4.755799919166181,5.5672131352075525
2021-03-02,5.196632048409874,6.444815338261899
2021-03-03,4.670098199495162,5.718375941543901
2021-03-04,6.124280374180441,6.257294722987616
2021-03-05,5.337745149008359,5.729297997338967
2021-03-07,3.86650898848216,4.8040767929702195
2021-03-08,3.979012588834949,5.081649208146176
2021-03-09,3.5596244521542024,4.3571192327418435
2021-03-10,4.8208858636418945,5.619291593534015
2021-03-11,4.65385548726024,5.340120483069426
2021-03-12,4.664053079522454,5.199714445998281
2021-03-13,4.3236789313868425,4.565409571418702
2021-03-14,3.2039304569403666,3.909805890110818
2021-03-15,6.347889109378454,5.335581898461057
2021-03-16,5.302106995955729,4.7884879091274595
2021-03-17,4.421869679691404,3.34851684138443
2021-03-18,3.889120856809595,3.3720650293047494
2021-03-19,3.953306346586535,3.4820160012671915
2021-03-20,2.748621994650615,2.568721931745495
2021-03-21,3.4736465434692434,3.233195677068563
2021-03-22,4.401462924842731,4.351870349614698
2021-03-23,3.8556067409148262,3.8799113631750113
2021-03-24,5.25722097327717,5.651438733115663
2021-03-25,5.635298211919882,5.691529345743584
2021-03-26,3.749123962928888,3.2455445114724903
2021-03-27,3.2327127660474173,2.953620650273592
2021-03-28,2.907186772556182,2.826214802041052
2021-03-29,3.5177663403368022,3.451129850384715
2021-03-30,2.75242772408772,2.9162537561369017
2021-03-31,3.8903623697057736,4.148133002411403
2021-04-01,2.5912592053224865,4.603433910009203
2021-04-02,2.3344082768983645,3.742888225269589
2021-04-03,2.846691543436387,5.107881725847969
2021-04-04,2.4227941112719273,3.4987959908203443
2021-04-05,2.448509531667342,3.5448691713004736
2021-04-06,2.3898604505802856,3.999236574689914
2021-04-07,3.7433912216364345,5.406999240537974
2021-04-08,2.432570518551868,3.228401678453421
2021-04-09,1.9794631346393103,2.444940720454902
2021-04-10,3.023446884386562,3.650088601464156
2021-04-11,2.6339361688031713,2.9859204748956807
2021-04-12,2.704255539857001,3.4178953598616375
2021-04-13,3.399216521610325,3.919553132367675
2021-04-14,4.398251474687864,6.042689739924364
2021-04-15,2.6197042066659826,4.328008639936697
2021-04-16,3.736910097162338,6.348443342638179
2021-04-17,2.949511630780895,4.6507078746107435
2021-04-18,10.505627736783191,12.27387702693916
2021-04-19,4.513399069798305,6.273926031615096
2021-04-21,3.99512320401259,6.4056052235020005
2021-04-22,6.149626025227736,9.234087197717706
2021-04-23,7.072799217393806,11.263983388311036
2021-04-24,4.246025328286977,7.126225985908448
2021-04-26,5.117734346742427,6.473864217067839
2021-04-27,3.0642980961789057,4.753726302275356
2021-04-28,3.675078657091921,5.541444559325263
2021-04-29,3.381247604860492,4.4041751565593295
2021-04-30,3.1651192963134505,3.5091249056020577
2021-05-01,2.708708388424512,3.372485068501787
2021-05-02,2.718215619432179,3.1525540295644303
2021-05-03,3.269013145376526,5.356687778205035
2021-05-04,4.559475003583137,9.011841952940394
2021-05-05,4.128512806634439,6.06505561364753
2021-05-06,4.1604305327854085,5.606328752610546
2021-05-07,3.734039893531729,4.7102572667195775
2021-05-08,3.657397870231306,5.060036861079775
2021-05-09,3.434350925878983,5.600799420892348
2021-05-10,5.274137680497556,10.365434184466965
2021-05-11,4.035333362989594,6.673401941954431
2021-05-12,6.480342251382464,9.322865259120686
2021-05-13,10.4541712435096,14.49497591793829
2021-05-14,4.391780721671619,6.633227094562527
2021-05-15,5.709721859754124,7.372785552942762
2021-05-16,7.195895975474071,8.58073616312435
2021-05-17,8.595336798918405,10.44099580215947
2021-05-18,6.696286528186833,8.485213889106378
2021-05-19,26.540395275360407,40.49314526605723
2021-05-20,11.532522739262822,17.24192044472086
2021-05-21,13.354372847497006,17.112654608428915
2021-05-22,8.511639274367685,11.995084328688309
2021-05-23,13.043099938148297,18.45061002450224
2021-05-24,9.60573277646274,13.633661737036531
2021-05-25,7.141995483580518,12.368140389752796
2021-05-26,5.867009417272877,8.864980808852605
2021-05-27,5.9233644095112545,8.021244372523354
2021-05-28,7.797384309025269,9.79077585957021
2021-05-29,7.259912446265247,9.413373526631696
2021-05-30,5.13799387358832,7.67766609778864
2021-05-31,5.254296106012949,7.407373326333763
2021-06-01,5.181406732139044,7.030046903864466
2021-06-02,3.533061586263602,5.093335582397313
2021-06-03,3.537342872134116,5.270786700105972
2021-06-04,5.097070093835378,6.561479336308297
2021-06-05,5.173126203193588,6.062915043500631
2021-06-06,3.4004620103601884,4.107766207388397
2021-06-07,4.340835654100468,5.432424883000719
2021-06-08,5.957754369716678,7.894805530965451
2021-06-09,6.925320906183884,7.362188034808868
2021-06-10,6.007291223850646,4.910543793818811
2021-06-11,4.459493208133368,4.63863249396874
2021-06-12,4.651346699851762,5.440148239046552
2021-06-13,4.49823868823033,4.65425691647196
2021-06-14,4.415513495980685,3.855922054579196
2021-06-15,3.9339570480640926,3.958341503026744
2021-06-16,3.949922034339625,4.049187992089744
2021-06-17,3.4696814090999992,3.9641054351090625
2021-06-18,4.33549559590091,5.102330640274942
2021-06-19,4.103690022984525,4.244794599430061
2021-06-20,4.302013720976837,4.9685721568004055
2021-06-21,8.768894716809756,10.249319168564815
2021-06-22,8.905515207058256,9.64608258295255
2021-06-23,6.293114552590451,6.686544997206586
2021-06-24,4.624281222650546,4.8598017427616815
2021-06-25,6.1577485208287275,6.661008623230806
2021-06-26,6.418018741548915,6.206292356744174
2021-06-27,5.1987564565969455,5.460083012880373
2021-06-28,3.837745769043744,5.749125497377893
2021-06-29,4.072846157819535,4.779879906724862
2021-06-30,3.995927096015467,5.5916500269358504
2021-07-01,4.485328145150768,5.852750269097274
2021-07-02,3.479200402345285,4.740383049912476
2021-07-03,2.6556926668880285,3.7759149618494297
2021-07-04,2.25850006526522,3.879741417370666
2021-07-05,3.572667518354973,5.137990222241781
2021-07-06,3.9666101169616894,5.218968834443823
2021-07-07,2.8631236715822252,4.002323568922297
2021-07-08,3.8942600111774657,4.780831675919356
2021-07-09,2.872117129564783,4.8269587033521875
2021-07-10,2.5597218615676307,4.026256689428634
2021-07-11,2.2679401099935292,2.9262152179906553
2021-07-12,2.6180831861733815,3.4290382526883953
2021-07-13,2.71246129517718,4.064426452289529
2021-07-14,3.4696147456899853,5.137230323951242
2021-07-15,3.4004194537136865,5.082809959311971
2021-07-16,3.10962325061823,4.3450312619862
2021-07-17,2.5998141186011874,3.5989711944663605
2021-07-18,2.3118223836650498,3.87073373464769
2021-07-19,2.5348744269943726,3.687764074306304
2021-07-20,3.392851430799462,4.894171359296688
2021-07-21,4.26163211037573,5.280303038051994
2021-07-22,2.983538567934207,4.620642136542682
2021-07-23,2.529017008981117,3.695679451705949
2021-07-24,2.44228882298002,3.3855474800198606
2021-07-25,2.8031943707401132,3.4235192398534204
2021-07-26,8.91999537656135,7.120824025405814
2021-07-27,5.053108494444782,5.7109437197135104
2021-07-28,5.344952051292374,4.995553685044178
2021-07-29,3.19245284116588,3.1413069737899284
2021-07-30,4.054211725962367,3.9757879355087526
2021-07-31,3.0773830714620405,3.316656490127729
2021-08-01,3.745676559832795,4.88428260349927
2021-08-02,3.317921421246527,4.3463759774136035
2021-08-03,4.128557881800366,5.125324480051717
2021-08-04,2.991891640572264,4.584361383611396
2021-08-05,4.600818773693474,6.934911565019805
2021-08-06,4.612471445082898,4.477958389441707
2021-08-07,4.558006102222496,5.552674769183814
2021-08-08,3.979599679695801,5.154241822453664
2021-08-09,4.69843123196856,5.3211724236566305
2021-08-10,3.3319820224661907,4.917632756761239
2021-08-11,2.7962939664156536,3.917662857401897
2021-08-12,3.2709171381200832,4.544308128257779
2021-08-14,3.253594215435363,3.4846425169408612
2021-08-15,3.0819966342623575,3.5660234521726375
2021-08-16,3.1314279387239017,3.644779313764336
2021-08-17,3.5892061904634662,4.793615836038783
2021-08-18,3.557129483450103,4.754934193968313
2021-08-19,3.4533917902534403,4.081214533511331
2021-08-20,2.9437556511979666,3.391219410523895
2021-08-21,2.8147867230034023,2.87284407579451
2021-08-22,2.32306397232974,3.1356556032352434
2021-08-23,2.414308586722329,3.2071705012005283
2021-08-24,2.904192783637736,3.569919201857518
2021-08-25,3.0025698328048036,3.891984569292908
