date,symbol,open,high,low,close,volume,number_of_bars,number_of_valid_returns,realized_variance,daily_log_return,complete,realized_volatility,realized_volatility_percent,log_realized_variance,daily_log_variance,weekly_log_variance,monthly_log_variance,target_log_variance,usable_for_model
2020-01-11,BTCUSDT,8198.86,8286.34,8003.16,8020.01,54810.032667,288,288,0.0013000546681564,-0.0218310048245182,True,0.0360562708575978,3.605627085759782,-6.645348962970824,-6.51320072069413,-6.760747483151898,,-6.645348962970824,False
2020-01-12,BTCUSDT,8020.01,8197.0,7960.0,8184.98,38131.494336,288,288,0.0005127925913347,0.0203610985654776,True,0.0226449241847863,2.2644924184786315,-7.575639099937414,-6.645348962970824,-6.570282373707383,,-7.575639099937414,False
2020-01-13,BTCUSDT,8184.97,8196.0,8055.89,8110.34,31159.755683,288,288,0.0002718471375195,-0.0091609765261919,True,0.0164877875265161,1.6487787526516189,-8.210270644059932,-7.575639099937414,-6.748226567764483,,-8.210270644059932,False
2020-01-14,BTCUSDT,8110.34,8880.0,8105.54,8810.01,120399.126742,288,288,0.0019584047282388,0.0827487842214993,True,0.0442538668167978,4.4253866816797895,-6.235625051311559,-8.210270644059932,-7.164355951653741,,-6.235625051311559,False
2020-01-15,BTCUSDT,8814.64,8916.48,8564.0,8821.41,84816.29760600001,288,288,0.0014734996516288,0.0012931461661761,True,0.0383861908976238,3.838619089762384,-6.520114992210848,-6.235625051311559,-7.036016895794772,,-6.520114992210848,False
2020-01-16,BTCUSDT,8820.01,8859.81,8586.0,8720.01,51991.074284,288,288,0.0008891470373835,-0.0115613364781774,True,0.0298185686675866,2.9818568667586627,-7.025247939744953,-6.520114992210848,-7.037399750098116,,-7.025247939744953,False
2020-01-17,BTCUSDT,8720.15,9041.65,8672.44,8913.28,70897.737377,288,288,0.0009206568849873,0.0219219147333137,True,0.0303423282723556,3.0342328272355665,-6.990423137280811,-7.025247939744953,-7.113379545452941,,-6.990423137280811,False
2020-01-18,BTCUSDT,8913.27,8988.88,8806.38,8915.96,38294.746545,288,288,0.0004868437491814,0.0003006297542892,True,0.022064536006484,2.20645360064841,-7.627567329933015,-6.990423137280811,-6.996336352921621,,-7.627567329933015,False
2020-01-19,BTCUSDT,8915.09,9198.98,8466.0,8701.7,70676.889259,288,288,0.0026141934516685,-0.0243245203259789,True,0.0511291839526952,5.112918395269526,-5.946799660524345,-7.627567329933015,-6.879795690096238,,-5.946799660524345,False
2020-01-20,BTCUSDT,8701.72,8746.99,8521.28,8642.35,38896.639746,288,288,0.0004997405975005,-0.0068438722969155,True,0.0223548786062591,2.235487860625915,-7.601421399166961,-5.946799660524345,-6.822030611938795,,-7.601421399166961,False
2020-01-21,BTCUSDT,8642.35,8789.0,8488.0,8736.03,36494.687659,288,288,0.000575960345356,0.010781316488657,True,0.0239991738473657,2.3999173847365713,-7.459471744506355,-7.601421399166961,-7.038291893330017,,-7.459471744506355,False
2020-01-22,BTCUSDT,8736.04,8818.0,8590.0,8682.36,29080.557138,288,288,0.0002327540819283,-0.0061624719446317,True,0.0152562800816045,1.525628008160459,-8.365528104137898,-7.459471744506355,-7.125136654282298,,-8.365528104137898,False
2020-01-23,BTCUSDT,8682.77,8691.81,8306.39,8404.52,48165.944597,288,288,0.0006683178875162,-0.0325237247519219,True,0.025851844953818,2.585184495381807,-7.310746618107105,-8.365528104137898,-7.400157647653716,,-7.310746618107105,False
2020-01-24,BTCUSDT,8404.52,8528.02,8238.0,8439.0,41687.529529,288,288,0.0005435881696516,0.0040941618097945,True,0.0233149773675993,2.331497736759931,-7.517318638890254,-7.310746618107105,-7.336793505288533,-7.150617001087025,-7.517318638890254,True
2020-01-25,BTCUSDT,8438.99,8451.26,8254.9,8340.58,25521.157932,288,288,0.0003951152262538,-0.0117310598587614,True,0.0198775055339916,1.987750553399165,-7.836333123567899,-7.517318638890254,-7.650897300961715,-7.135402109015055,-7.836333123567899,True
2020-01-26,BTCUSDT,8340.01,8618.13,8293.66,8615.0,31130.485164,288,288,0.0004380227901114,0.0323721116628276,True,0.0209289940061985,2.092899400619859,-7.733239616723648,-7.836333123567899,-7.697879645841903,-7.2057298108728896,-7.733239616723648,True
2020-01-27,BTCUSDT,8614.39,9000.0,8535.0,8907.57,53973.542996,288,288,0.0006136368987052,0.0333966070332503,True,0.0247716955153498,2.4771695515349834,-7.396107174932419,-7.733239616723648,-7.752633220285361,-7.202690044281021,-7.396107174932419,True
2020-01-28,BTCUSDT,8907.57,9400.0,8862.4,9374.21,74584.853765,288,288,0.0013672636298281,0.0510608246260277,True,0.0369765280932133,3.6976528093213377,-6.5949438869971,-7.396107174932419,-7.558749034444264,-7.172770029716625,-6.5949438869971,True
2020-01-29,BTCUSDT,9375.34,9449.24,9216.0,9301.53,53864.065122,288,288,0.0006918750807852,-0.0077833988822244,True,0.0263035184107602,2.6303518410760223,-7.27610513773867,-6.5949438869971,-7.415588488222264,-7.127191365025883,-7.27610513773867,True
2020-01-30,BTCUSDT,9301.57,9578.0,9204.44,9513.21,60626.744259,288,288,0.0006724637032369,0.0225024562789084,True,0.0259319051216257,2.5931905121625727,-7.304562420826802,-7.27610513773867,-7.367345787991948,-7.154018047211644,-7.304562420826802,True
2020-01-31,BTCUSDT,9511.52,9530.22,9210.01,9352.89,45552.022352,288,288,0.0005418501451091,-0.0169959725849253,True,0.0232776748217941,2.327767482179419,-7.520521079792224,-7.304562420826802,-7.260991647443729,-7.2074243515849705,-7.520521079792224,True
2020-02-01,BTCUSDT,9351.71,9464.53,9281.0,9384.61,28578.067354,288,288,0.0002898376568797,0.0033857270501313,True,0.0170246191405186,1.7024619140518653,-8.146189595595542,-7.520521079792224,-7.218447940057443,-7.236660749275234,-8.146189595595542,True
2020-02-02,BTCUSDT,9384.41,9477.03,9120.0,9331.51,45690.91254,288,288,0.0003794243909817,-0.0056742682215185,True,0.0194788190345769,1.9478819034576944,-7.876855214227972,-8.146189595595542,-7.368464424190067,-7.310887516316209,-7.876855214227972,True
2020-02-03,BTCUSDT,9331.59,9618.79,9234.0,9292.24,50892.133451,288,288,0.0007252777317758,-0.0042172020351132,True,0.0269309808914544,2.6930980891454404,-7.228955898153914,-7.876855214227972,-7.624846689636241,-7.3668650731915335,-7.228955898153914,True
2020-02-04,BTCUSDT,9291.35,9350.0,9093.01,9197.02,53308.175266,288,288,0.0004559615533958,-0.0103001247040759,True,0.0213532562714871,2.135325627148712,-7.693102064732915,-7.228955898153914,-7.6154168417192905,-7.351106745837737,-7.693102064732915,True
2020-02-05,BTCUSDT,9197.02,9744.45,9177.22,9612.04,64870.415615,288,288,0.0005915294228307,0.044136960790043,True,0.0243213778974532,2.432137789745324,-7.432799133042979,-7.693102064732915,-7.693124770500513,-7.327599083141055,-7.432799133042979,True
2020-02-06,BTCUSDT,9612.03,9862.57,9526.35,9772.0,64949.706588,288,288,0.0007457922791381,0.0165046740650936,True,0.0273091977022052,2.730919770220526,-7.2010634427294296,-7.432799133042979,-7.675580381150664,-7.38201608685612,-7.2010634427294296,True
2020-02-07,BTCUSDT,9772.0,9885.0,9730.0,9813.73,43966.114632,288,288,0.00037844163725,0.0042612721758082,True,0.0194535764642407,1.9453576464240772,-7.879448691824103,-7.2010634427294296,-7.486555150577442,-7.41296828915242,-7.879448691824103,True
2020-02-08,BTCUSDT,9813.87,9940.0,9667.11,9895.05,43600.843666,288,288,0.0003426075812011,0.0082522065275596,True,0.0185096618337876,1.8509661833787692,-7.978924843886219,-7.879448691824103,-7.487073846096668,-7.451795596065107,-7.978924843886219,True
2020-02-09,BTCUSDT,9895.04,10166.0,9880.75,10151.75,43408.475616,276,275,,,False,,,,-7.978924843886219,-7.637067635243129,-7.496727491819898,,False
2020-02-10,BTCUSDT,10151.72,10188.0,9756.0,9851.83,59573.084619,288,288,0.0009609124273938,-0.0299888796895533,True,0.0309985875064302,3.099858750643022,-6.947627279687568,,,,-6.947627279687568,False
2020-02-11,BTCUSDT,9851.74,10323.59,9700.0,10223.08,62422.395224,288,288,0.0008601812743084,0.036990684506,True,0.0293288471356854,2.9328847135685456,-7.058367406849029,-6.947627279687568,,,-7.058367406849029,False
2020-02-12,BTCUSDT,10223.08,10450.0,10223.08,10326.46,61008.06393,288,288,0.0006437711924565,0.0100616239729969,True,0.0253726465402523,2.5372646540252366,-7.348167186207413,-7.058367406849029,,,-7.348167186207413,False
2020-02-13,BTCUSDT,10325.33,10500.0,10080.0,10229.63,79344.358759,288,288,0.001622207381585,-0.0094211220322861,True,0.0402766356785795,4.027663567857959,-6.423967475983925,-7.348167186207413,,,-6.423967475983925,False
2020-02-14,BTCUSDT,10227.78,10381.56,10111.37,10344.36,47038.480173,288,288,0.0004685020426937,0.0111530324716666,True,0.0216449080084379,2.164490800843793,-7.66597009622337,-6.423967475983925,,,-7.66597009622337,False
2020-02-15,BTCUSDT,10344.36,10375.0,9801.0,9904.72,57657.202947,288,288,0.0013519196500053,-0.0434300324484604,True,0.0367684599895794,3.67684599895794,-6.606229733596877,-7.66597009622337,-7.088819888990261,,-6.606229733596877,False
2020-02-16,BTCUSDT,9904.46,10050.0,9638.12,9917.27,60023.999537,288,288,0.0007267227378335,0.0012662706092507,True,0.0269577954928359,2.6957795492835985,-7.226965531669903,-6.606229733596877,-7.0205403797721235,,-7.226965531669903,False
2020-02-17,BTCUSDT,9910.7,9964.16,9452.67,9706.0,70261.011901,288,288,0.0009736434527454,-0.0215334308259417,True,0.0312032602903194,3.1203260290319412,-6.934465386282987,-7.226965531669903,-7.054260004736298,,-6.934465386282987,False
2020-02-18,BTCUSDT,9706.0,10250.0,9576.01,10164.71,70604.124019,288,288,0.0009725482490657,0.0461776664232243,True,0.0311857058452393,3.1185705845239324,-6.9355908702672115,-6.934465386282987,-6.971519644751413,,-6.9355908702672115,False
2020-02-19,BTCUSDT,10164.78,10250.0,9350.0,9593.79,55162.586895,218,217,,,False,,,,-6.9355908702672115,-7.0738443236080695,,,False
2020-02-20,BTCUSDT,9594.65,9699.0,9400.0,9596.42,60152.342914,288,288,0.000943201175396,0.000274098096526,True,0.0307115804770123,3.0711580477012337,-6.966230962562924,,,,-6.966230962562924,False
2020-02-21,BTCUSDT,9597.21,9755.51,9550.21,9677.05,42181.554524,288,288,0.0005099397655982,0.0083669905196099,True,0.0225818459298216,2.258184592982163,-7.5812179458912405,-6.966230962562924,,,-7.5812179458912405,False
2020-02-22,BTCUSDT,9677.05,9709.17,9560.02,9650.86,24636.757623,288,288,0.0002130242362803,-0.0027100722250199,True,0.0145953498169918,1.4595349816991878,-8.45410461337439,-7.5812179458912405,,,-8.45410461337439,False
2020-02-23,BTCUSDT,9650.85,9990.0,9645.0,9936.4,37702.089843,288,288,0.000480416565786,0.0291577514787565,True,0.0219184070084044,2.191840700840445,-7.6408569850349135,-8.45410461337439,,,-7.6408569850349135,False
2020-02-24,BTCUSDT,9936.4,9990.0,9473.56,9656.13,55796.59612,288,288,0.0008428631245208,-0.0286118351934243,True,0.0290321050652696,2.903210506526965,-7.078705980261875,-7.6408569850349135,,,-7.078705980261875,False
2020-02-25,BTCUSDT,9655.52,9675.0,9250.0,9315.84,54379.344552,288,288,0.0007356927021874,-0.0358767697148399,True,0.0271236557673813,2.7123655767381396,-7.214698050624799,-7.078705980261875,-7.544223297425068,,-7.214698050624799,False
2020-02-26,BTCUSDT,9316.48,9377.44,8633.63,8785.25,92130.345482,288,288,0.0015985784877038,-0.0586419982891647,True,0.0399822271478701,3.998222714787018,-6.438640489822866,-7.214698050624799,-7.593916715037443,,-6.438640489822866,False
2020-02-27,BTCUSDT,8786.0,8971.77,8531.0,8823.21,72483.578762,288,288,0.0014576611039606,0.0043115705524736,True,0.038179328228252,3.8179328228252087,-6.530922111398297,-6.438640489822866,-7.365401223823769,,-6.530922111398297,False
2020-02-28,BTCUSDT,8823.25,8900.0,8445.0,8692.91,71155.208977,288,288,0.0016156499257602,-0.0148779984991851,True,0.0401951480375457,4.019514803754571,-6.428017972449808,-6.530922111398297,-6.98076472342855,,-6.428017972449808,False
2020-02-29,BTCUSDT,8690.8,8790.0,8523.55,8523.61,36748.183035,288,288,0.0006676066459712,-0.0196677908634846,True,0.0258380851839141,2.58380851839141,-7.311811411206373,-6.428017972449808,-6.738196920911529,,-7.311811411206373,False
2020-03-01,BTCUSDT,8523.61,8750.0,8411.0,8531.88,43892.201779,288,288,0.0009804003853806,0.0009697757904516,True,0.0313113459528757,3.1311345952875778,-6.927549513225326,-7.311811411206373,-6.784818007100429,,-6.927549513225326,False
2020-03-02,BTCUSDT,8530.3,8965.75,8498.0,8915.24,60401.31773,288,288,0.0006243982829188,0.0439524360599545,True,0.0249879627604746,2.498796276047463,-7.378722119296669,-6.927549513225326,-6.727388299620534,,-7.378722119296669,False
2020-03-03,BTCUSDT,8911.18,8919.65,8651.0,8760.07,55154.997282,288,288,0.0009769749374371,-0.0175582760885874,True,0.0312565983023921,3.12565983023921,-6.931049558822582,-7.378722119296669,-6.915404625515295,,-6.931049558822582,False
2020-03-04,BTCUSDT,8760.07,8848.29,8660.0,8750.87,38696.482578,263,262,,,False,,,,-6.931049558822582,-6.995430115000152,,,False
2020-03-05,BTCUSDT,8750.99,9159.42,8746.54,9054.68,58201.866355,288,288,0.0005318237858845,0.0341286271212744,True,0.0230613049475641,2.306130494756414,-7.539198353031664,,,,-7.539198353031664,False
2020-03-06,BTCUSDT,9054.64,9170.0,8985.5,9131.88,43782.948044,288,288,0.0003179758075824,0.008489836857211,True,0.0178318761655211,1.7831876165521194,-8.053535254862988,-7.539198353031664,,,-8.053535254862988,False
2020-03-07,BTCUSDT,9130.89,9188.0,8835.0,8886.66,45422.204525,288,288,0.0005557626427975,-0.0272203120821183,True,0.0235746186140433,2.357461861404333,-7.4951692563054,-8.053535254862988,,,-7.4951692563054,False
2020-03-08,BTCUSDT,8885.25,8886.76,8000.0,8033.31,77537.315166,288,288,0.001378074680365,-0.1009546286346592,True,0.0371224282660098,3.712242826600988,-6.587067913109515,-7.4951692563054,,,-6.587067913109515,False
2020-03-09,BTCUSDT,8034.76,8179.31,7632.01,7929.87,116968.863268,288,288,0.0025890082341051,-0.0129600051902061,True,0.0508822978461578,5.088229784615786,-5.956480397798675,-6.587067913109515,,,-5.956480397798675,False
2020-03-10,BTCUSDT,7929.87,8149.0,7728.01,7894.56,86783.443875,288,288,0.0016658452700413,-0.0044627273908264,True,0.0408147677935493,4.08147677935493,-6.397422614675918,-5.956480397798675,-7.1262902350216475,,-6.397422614675918,False
2020-03-11,BTCUSDT,7894.57,7980.0,7590.0,7934.52,79942.41117200001,288,288,0.0013997744379214,0.0050489459763736,True,0.0374135595462587,3.7413559546258703,-6.571444171111892,-6.397422614675918,-6.897935087350499,,-6.571444171111892,False
2020-03-12,BTCUSDT,7934.58,7966.17,4410.0,4800.0,261505.608653,288,288,0.0490271830080003,-0.5026069427414599,True,0.2214208278550152,22.142082785501525,-3.015380379426015,-6.571444171111892,-6.60151687060028,,-3.015380379426015,False
2020-03-13,BTCUSDT,4800.01,5955.0,3782.13,5578.6,402201.673764,288,288,0.1105561034092377,0.1503219309423461,True,0.3324997795626904,33.24997795626904,-2.2022321637116002,-3.015380379426015,-5.7055590952244035,,-2.2022321637116002,False
2020-03-14,BTCUSDT,5576.05,5640.52,5055.13,5172.06,136910.135974,288,288,0.0075666709789722,-0.0756667870857952,True,0.086986613791849,8.698661379184902,-4.884002073254832,-2.2022321637116002,-4.8285919453448205,,-4.884002073254832,False
2020-03-15,BTCUSDT,5172.48,5940.0,5093.1,5361.3,139916.146534,288,288,0.0091917371668801,0.0359354212183302,True,0.0958735477954169,9.587354779541696,-4.689450332525941,-4.884002073254832,-4.614096280436051,,-4.689450332525941,False
2020-03-16,BTCUSDT,5360.33,5365.42,4442.12,5028.97,227276.92276,288,288,0.0205423161839962,-0.0639912912173651,True,0.1433259089766964,14.33259089766964,-3.8852683162823927,-4.689450332525941,-4.2725018240060555,,-3.8852683162823927,False
2020-03-17,BTCUSDT,5028.86,5525.0,4921.45,5312.64,150089.926318,288,288,0.0064037537819956,0.05487369507312,True,0.0800234576983251,8.002345769832514,-5.050870932120273,-3.8852683162823927,-3.7352666530401564,,-5.050870932120273,False
2020-03-18,BTCUSDT,5312.64,5436.17,5009.37,5393.04,137127.634894,288,288,0.0062152185016646,0.015020346505171,True,0.0788366570934143,7.88366570934144,-5.080754397491105,-5.050870932120273,-4.142364763579008,,-5.080754397491105,False
2020-03-19,BTCUSDT,5393.26,6400.0,5252.53,6162.37,199020.873439,288,288,0.006016692626423,0.133352210461964,True,0.0775673425252086,7.756734252520868,-5.113217568239723,-5.080754397491105,-4.7180692103349084,,-5.113217568239723,False
2020-03-20,BTCUSDT,6162.05,6900.0,5670.0,6208.36,219298.329514,288,288,0.0116485576175543,0.0074353270786885,True,0.107928483810134,10.7928483810134,-4.452572916287466,-5.113217568239723,-4.763912309331888,,-4.452572916287466,False
2020-03-21,BTCUSDT,6204.57,6456.98,5860.02,6186.98,128913.668363,288,288,0.0061964593622863,-0.0034496869311265,True,0.0787175924573811,7.871759245738115,-5.083777220652996,-4.452572916287466,-4.716536826084193,,-5.083777220652996,False
2020-03-22,BTCUSDT,6187.04,6407.87,5734.01,5816.19,119115.990527,288,288,0.00447143657322,-0.0618016757608722,True,0.0668688011947281,6.686880119472814,-5.410045540954925,-5.083777220652996,-4.956238606958313,,-5.410045540954925,False
2020-03-23,BTCUSDT,5816.05,6600.0,5688.0,6467.31,164674.215785,288,288,0.0059648440035979,0.1061148487906957,True,0.0772324025496938,7.723240254969388,-5.121872375727637,-5.410045540954925,-5.028073528725242,,-5.121872375727637,False
2020-03-24,BTCUSDT,6465.25,6833.0,6371.33,6744.72,151138.009878,288,288,0.004601286737492,0.0419997195777825,True,0.0678327851226236,6.783278512262362,-5.381419289061244,-5.121872375727637,-5.03629712437255,,-5.381419289061244,False
2020-03-25,BTCUSDT,6744.69,6957.96,6450.0,6677.43,132155.734989,288,288,0.0039113089675889,-0.010026793584929,True,0.0625404586454953,6.254045864549535,-5.54388318668987,-5.381419289061244,-5.089937468536853,,-5.54388318668987,False
2020-03-26,BTCUSDT,6677.42,6780.0,6510.0,6737.36,83026.555211,288,288,0.0015768331541155,0.0089349738165947,True,0.0397093585205747,3.970935852057475,-6.452336776144693,-5.54388318668987,-5.308199522617334,,-6.452336776144693,False
2020-03-27,BTCUSDT,6737.27,6842.59,6261.0,6359.11,82914.968354,288,288,0.0026167470532483,-0.0577797263454436,True,0.051154149912283,5.115414991228302,-5.945823315341198,-6.452336776144693,-5.581911433715674,-5.453063701339399,-5.945823315341198,True
2020-03-28,BTCUSDT,6359.11,6360.0,6024.0,6236.65,93159.693429,288,288,0.0025778125381641,-0.0194452512064025,True,0.0507721630242812,5.077216302428125,-5.960814093104384,-5.945823315341198,-5.689066988592929,-5.380637563262559,-5.960814093104384,True
2020-03-29,BTCUSDT,6236.65,6266.0,5866.56,5881.42,63311.627714,288,288,0.0013984414574557,-0.0586449498930349,True,0.0373957411673548,3.739574116735482,-6.572396907152547,-5.960814093104384,-5.856855332068278,-5.285513874091714,-6.572396907152547,True
2020-03-30,BTCUSDT,5880.5,6599.0,5857.76,6394.38,118889.549992,288,288,0.0021061347920991,0.0836212502344477,True,0.0458926442046994,4.589264420469944,-6.162900863472785,-6.572396907152547,-6.095050855686539,-5.243569676402948,-6.162900863472785,True
2020-03-31,BTCUSDT,6394.45,6523.23,6321.4,6410.44,72337.595259,288,288,0.0010456116646535,0.0025084317344726,True,0.0323359191094608,3.2335919109460898,-6.863153239773967,-6.162900863472785,-6.218854391043122,-5.224289355964914,-6.863153239773967,True
2020-04-01,BTCUSDT,6412.14,6679.94,6150.11,6642.92,97500.7524,288,288,0.0017820473717368,0.0356237145363363,True,0.0422143029284721,4.221430292847214,-6.329992366820636,-6.863153239773967,-6.301017683768976,-5.265501757872882,-6.329992366820636,True
2020-04-02,BTCUSDT,6643.36,7198.0,6551.0,6794.09,149299.90687099998,288,288,0.0045060706760342,0.0225014907744606,True,0.0671272722225046,6.712727222250464,-5.402329752222876,-6.329992366820636,-6.377851494064864,-5.262436746606732,-5.402329752222876,True
2020-04-03,BTCUSDT,6793.86,7048.0,6602.1,6734.1,104080.276939,288,288,0.0018927920887015,-0.008868945989812,True,0.0435062304584245,4.350623045842453,-6.2697022444289905,-5.402329752222876,-6.2661546258885625,-5.209295182111777,-6.2697022444289905,True
2020-04-04,BTCUSDT,6732.97,6990.41,6650.01,6856.99,72990.861139,288,288,0.0016245078611286,0.0180843992939759,True,0.0403051840478203,4.03051840478204,-6.422550363760272,-6.2697022444289905,-6.2056156933438515,-5.357218903248277,-6.422550363760272,True
2020-04-05,BTCUSDT,6857.41,6895.54,6677.52,6772.78,49685.356983,288,288,0.000716553818787,-0.0123569321457107,True,0.0267685229100726,2.676852291007268,-7.241057200066817,-6.422550363760272,-6.257545593401348,-5.549051548705035,-7.241057200066817,True
2020-04-06,BTCUSDT,6772.78,7355.14,6765.0,7329.9,118052.000832,288,288,0.0011305465037579,0.0790502354489578,True,0.0336236003984988,3.3623600398498836,-6.785054131525818,-7.241057200066817,-6.333126385459918,-5.656190418105579,-6.785054131525818,True
2020-04-07,BTCUSDT,7329.9,7459.69,7077.0,7197.32,103585.168918,288,288,0.0013515636377163,-0.018253138732796,True,0.0367636183980345,3.676361839803451,-6.606493106625796,-6.785054131525818,-6.424138738400954,-5.751445136241937,-6.606493106625796,True
2020-04-08,BTCUSDT,7197.32,7420.0,7150.0,7361.28,76059.145838,288,288,0.0009831667554425,0.0225250961552422,True,0.0313554900367147,3.1355490036714757,-6.924731812893445,-6.606493106625796,-6.664971409281539,-5.875137172166637,-6.924731812893445,True
2020-04-09,BTCUSDT,7360.26,7371.92,7108.08,7283.54,61094.872417,288,288,0.0007805583623043,-0.0106168229061846,True,0.0279384745880002,2.7938474588000246,-7.155501045270322,-6.924731812893445,-6.795977322974428,-5.960312666747236,-7.155501045270322,True
2020-04-10,BTCUSDT,7283.54,7295.75,6739.98,6858.92,104674.623375,288,288,0.0017599718237294,-0.0600670128155946,True,0.041952018112714,4.1952018112714,-6.342457479304885,-7.155501045270322,-6.9425674592764395,-6.054619332555382,-6.342457479304885,True
2020-04-11,BTCUSDT,6858.92,6944.3,6760.0,6876.83,45470.293206,288,288,0.0005507468035434,0.0026077950093569,True,0.0234679953030388,2.3467995303038864,-7.50423537612363,-6.342457479304885,-6.7628475151240535,-6.110493873967436,-7.50423537612363,True
2020-04-12,BTCUSDT,6876.84,7177.0,6780.0,6903.79,73868.666501,288,288,0.0009535805396012,0.0039127462183137,True,0.0308800994104823,3.0880099410482305,-6.95528666915882,-7.50423537612363,-6.906683764043615,-6.249205803959989,-6.95528666915882,True
2020-04-13,BTCUSDT,6903.79,6903.79,6575.0,6837.91,96415.476573,288,288,0.0020523703539826,-0.0095884067817428,True,0.0453030943091379,4.5303094309138,-6.188759883561985,-6.95528666915882,-6.97644247655022,-6.334274415255706,-6.188759883561985,True
2020-04-14,BTCUSDT,6838.04,6978.0,6754.28,6868.7,69068.623285,288,288,0.0007932377837279,0.0044927304111491,True,0.0281644773380925,2.81644773380925,-7.139387527899542,-6.188759883561985,-6.829248090683929,-6.369670521737846,-7.139387527899542,True
2020-04-15,BTCUSDT,6868.57,6933.0,6605.0,6621.24,61571.384994,288,288,0.0006604999104098,-0.0366921962118244,True,0.0257001928088076,2.5700192808807634,-7.322513569641873,-7.139387527899542,-6.826025387209772,-6.461375755927478,-7.322513569641873,True
2020-04-16,BTCUSDT,6621.25,7190.0,6468.27,7101.94,125009.857539,288,288,0.0024643058430283,0.0700853225741774,True,0.0496417751800669,4.964177518006691,-6.005845116408044,-7.322513569641873,-7.02203660527717,-6.549607314135688,-6.005845116408044,True
2020-04-17,BTCUSDT,7101.99,7148.12,6972.98,7027.55,54126.509763,288,288,0.0006853560256812,-0.0105298474818263,True,0.0261793052940919,2.6179305294091972,-7.2855721092029695,-6.005845116408044,-6.722358553334052,-6.570605583668333,-7.2855721092029695,True
2020-04-18,BTCUSDT,7026.78,7293.08,7014.4,7248.6,49488.542819,288,288,0.0003761836144325,0.0309702080924703,True,0.0193954534474602,1.939545344746028,-7.885433197515076,-7.2855721092029695,-6.7884156413428824,-6.608479916989165,-7.885433197515076,True
2020-04-19,BTCUSDT,7248.6,7266.15,7055.6,7120.74,45664.86393,288,288,0.0004361704804266,-0.0177966941638991,True,0.0208846948846923,2.0884694884692347,-7.737477380887036,-7.885433197515076,-7.127750304133501,-6.696644002542522,-7.737477380887036,True
2020-04-20,BTCUSDT,7121.4,7220.0,6751.0,6826.83,90149.49137,288,288,0.0012463969836313,-0.0421512156093079,True,0.0353043479423048,3.530434794230485,-6.687498302915465,-7.737477380887036,-7.2473682747309995,-6.77740142471446,-6.687498302915465,True
2020-04-21,BTCUSDT,6828.98,6940.0,6762.0,6841.37,60109.710808,288,288,0.0006440527635377,0.0021275669780439,True,0.0253781946469346,2.5378194646934653,-7.347729904256917,-6.687498302915465,-7.120365221385718,-6.782633306340048,-7.347729904256917,True
2020-04-22,BTCUSDT,6841.36,7156.38,6818.0,7125.14,61486.377334,288,288,0.0003863086771274,0.0406413711082036,True,0.0196547367605747,1.965473676057477,-7.858873826397272,-7.347729904256917,-7.388742178955492,-6.8364891718302365,-7.858873826397272,True
