date,symbol,open,high,low,close,volume,number_of_bars,number_of_valid_returns,realized_variance,daily_log_return,complete,realized_volatility,realized_volatility_percent,log_realized_variance,daily_log_variance,weekly_log_variance,monthly_log_variance,target_log_variance,usable_for_model
2021-03-27,ETHUSDT,1698.84,1732.67,1666.41,1712.63,443845.49957,288,288,0.0008723874945722,0.0080845354695322,True,0.0295362065027359,2.953620650273592,-7.044276858251003,-6.855774099526624,-6.220504248462794,,-7.044276858251003,False
2021-03-28,ETHUSDT,1712.52,1725.66,1661.4,1687.01,348895.51314,288,288,0.0007987490107275,-0.0150724694532633,True,0.0282621480204105,2.826214802041052,-7.132463790799118,-7.044276858251003,-6.375533832965997,,-7.132463790799118,False
2021-03-29,ETHUSDT,1687.16,1841.0,1677.85,1816.74,647724.46387,288,288,0.0011910297244216,0.0740859549362575,True,0.0345112985038471,3.451129850384715,-6.7329370313875785,-7.132463790799118,-6.502283440263265,-6.371733816703024,-6.7329370313875785,True
2021-03-30,ETHUSDT,1816.76,1859.13,1786.3,1840.46,568842.00526,288,288,0.0008504535970182,0.0129718542113057,True,0.029162537561369,2.9162537561369017,-7.069740707266172,-6.7329370313875785,-6.699566834454193,-6.4018032002493985,-7.069740707266172,True
2021-03-31,ETHUSDT,1840.41,1947.29,1768.15,1919.37,746995.8591,288,288,0.0017207007405694,0.0419814668188004,True,0.041481330024114,4.148133002411403,-6.3650236638168085,-7.069740707266172,-6.967038497446099,-6.4522882933240995,-6.3650236638168085,True
2021-04-01,ETHUSDT,1919.37,1984.77,1885.02,1968.05,741585.07266,288,288,0.0021191603763822,0.0250461976164844,True,0.046034339100092,4.603433910009203,-6.156735317622607,-6.3650236638168085,-6.868888410304136,-6.456756725912279,-6.156735317622607,True
2021-04-02,ETHUSDT,1968.05,2146.0,1948.48,2133.69,846197.93215,288,288,0.0014009212266861,0.080809670411858,True,0.0374288822526958,3.742888225269589,-6.570625239699042,-6.156735317622607,-6.6913801021784565,-6.474884278440563,-6.570625239699042,True
2021-04-03,ETHUSDT,2133.69,2138.12,1996.3,2008.52,770176.32192,288,288,0.0026090455725251,-0.0604547427757613,True,0.0510788172584796,5.107881725847969,-5.948770805550011,-6.570625239699042,-6.579012391958441,-6.50719251925434,-5.948770805550011,True
2021-04-04,ETHUSDT,2008.59,2091.83,1975.24,2075.69,514345.76554,288,288,0.001224157338538,0.0328954960797738,True,0.0349879599082034,3.4987959908203443,-6.705502558595957,-5.948770805550011,-6.422179146790929,-6.508812421675736,-6.705502558595957,True
2021-04-05,ETHUSDT,2075.7,2130.64,2002.15,2107.38,684923.61494,288,288,0.0012566097441636,0.015151841243722,True,0.0354486917130047,3.5448691713004736,-6.679337863637779,-6.705502558595957,-6.349331517056885,-6.533002360152889,-6.679337863637779,True
2021-04-06,ETHUSDT,2107.43,2151.0,2044.65,2112.21,673386.0557499999,288,288,0.0015993893180337,0.0022893229482011,True,0.0399923657468991,3.999236574689914,-6.4381333988222496,-6.679337863637779,-6.412194357021079,-6.54191022143678,-6.4381333988222496,True
2021-04-07,ETHUSDT,2112.22,2129.01,1930.01,1963.47,892984.90422,288,288,0.0029235640787178,-0.0730214766387856,True,0.0540699924053797,5.406999240537974,-5.8349518320945535,-6.4381333988222496,-6.468473973261007,-6.568118809082719,-5.8349518320945535,True
2021-04-08,ETHUSDT,1963.46,2084.61,1947.35,2080.46,501355.998,288,288,0.001042257739744,0.0578757070280768,True,0.0322840167845342,3.228401678453421,-6.866366015235258,-5.8349518320945535,-6.32133929174011,-6.557075210451291,-6.866366015235258,True
2021-04-09,ETHUSDT,2080.39,2100.0,2047.57,2066.87,426387.4379,288,288,0.0005977735126538,-0.0065536374684557,True,0.024449407204549,2.444940720454902,-7.42229861713588,-6.866366015235258,-6.50485833367716,-6.560396150043639,-7.42229861713588,True
2021-04-10,ETHUSDT,2067.19,2200.0,2058.0,2133.49,655458.20894,288,288,0.0013323146798538,0.0317237508610979,True,0.0365008860146415,3.650088601464156,-6.620837488629177,-7.42229861713588,-6.648217545385144,-6.589623827099815,-6.620837488629177,True
2021-04-11,ETHUSDT,2133.49,2165.02,2113.4,2151.36,392265.50773,288,288,0.0008915721082401,0.0083410637974194,True,0.0298592047489568,2.9859204748956807,-7.022524239759172,-6.620837488629177,-6.636517470383422,-6.585338372107646,-7.022524239759172,True
2021-04-12,ETHUSDT,2151.42,2203.46,2102.0,2137.69,579093.35694,288,288,0.0011682008690963,-0.006374393531251,True,0.0341789535986163,3.4178953598616375,-6.752290432396435,-7.022524239759172,-6.753395638570808,-6.5716565908603535,-6.752290432396435,True
2021-04-13,ETHUSDT,2137.86,2318.0,2135.53,2299.19,782608.6209,288,288,0.0015362896757453,0.0728310802269799,True,0.0391955313236767,3.919553132367675,-6.478385071057687,-6.752290432396435,-6.936863358631184,-6.566606231955126,-6.478385071057687,True
2021-04-14,ETHUSDT,2299.19,2447.29,2281.33,2432.6,972931.60866,288,288,0.0036514099292987,0.0564037572079349,True,0.0604268973992436,6.042689739924364,-5.612641903975778,-6.478385071057687,-6.85926716979567,-6.576117874469795,-5.612641903975778,True
2021-04-15,ETHUSDT,2432.59,2543.47,2400.0,2514.04,681950.96645,288,288,0.0018731658787366,0.0329303767382462,True,0.0432800863993669,4.328008639936697,-6.280125296314813,-5.612641903975778,-6.49733582716365,-6.535841790363566,-6.280125296314813,True
2021-04-16,ETHUSDT,2514.04,2548.29,2300.0,2422.67,999163.75205,288,288,0.0040302732874687,-0.0370207831812453,True,0.0634844334263817,6.348443342638179,-5.513921092055094,-6.280125296314813,-6.429193388700777,-6.560096573812743,-5.513921092055094,True
2021-04-17,ETHUSDT,2422.38,2495.0,2310.0,2317.6,624232.2556800001,288,288,0.0021629083734966,-0.0443380702861956,True,0.0465070787461074,4.6507078746107435,-6.136301493751457,-5.513921092055094,-6.127472759159962,-6.550166514710399,-6.136301493751457,True
2021-04-18,ETHUSDT,2317.65,2340.0,1946.8,2235.64,1475383.69204,288,288,0.0150648057272424,-0.0360046269312395,True,0.1227387702693916,12.27387702693916,-4.195394002119105,-6.136301493751457,-6.004274971430966,-6.517463214447893,-4.195394002119105,True
2021-04-19,ETHUSDT,2235.65,2300.0,2080.0,2161.12,820592.26555,288,288,0.0039362147850177,-0.0339009347114479,True,0.0627392603161509,6.273926031615096,-5.537535731916731,-4.195394002119105,-5.5476767576432495,-6.3879685391691705,-5.537535731916731,True
2021-04-20,ETHUSDT,2161.12,2346.62,2055.0,2330.03,992240.809,258,257,,,False,,,,-5.537535731916731,-5.53265552323144,-6.315471809219971,,False
2021-04-21,ETHUSDT,2330.26,2469.54,2235.16,2357.06,1177885.8617,288,288,0.0041031778279356,0.0115339366870409,True,0.06405605223502,6.4056052235020005,-5.495993525506954,,,,-5.495993525506954,False
2021-04-22,ETHUSDT,2357.06,2644.47,2303.44,2397.94,2219344.1438,288,288,0.0085268366375054,0.0171949557233455,True,0.092340871977177,9.234087197717706,-4.764536837667104,-5.495993525506954,,,-4.764536837667104,False
2021-04-23,ETHUSDT,2397.94,2442.89,2107.0,2367.39,2504555.27883,288,288,0.0126877321772146,-0.012821952956106,True,0.1126398338831103,11.263983388311036,-4.367119722665629,-4.764536837667104,,,-4.367119722665629,False
2021-04-24,ETHUSDT,2367.39,2368.74,2154.8,2213.35,997688.94623,288,288,0.0050783096802236,-0.0672808775731168,True,0.0712622598590844,7.126225985908448,-5.282776812875485,-4.367119722665629,,,-5.282776812875485,False
2021-04-25,ETHUSDT,2214.08,2356.64,2168.0,2320.49,857517.38218,232,231,,,False,,,,-5.282776812875485,,,,False
2021-04-26,ETHUSDT,2320.44,2542.8,2303.64,2532.6,1076469.01367,288,288,0.0041910917901031,0.0874680727606365,True,0.0647386421706783,6.473864217067839,-5.474794008560335,,,,-5.474794008560335,False
2021-04-27,ETHUSDT,2532.06,2680.0,2480.29,2666.13,771728.46451,288,288,0.0022597913756944,0.0513815397238573,True,0.0475372630227535,4.753726302275356,-6.09248278159857,-5.474794008560335,,,-6.09248278159857,False
2021-04-28,ETHUSDT,2666.13,2760.0,2559.44,2748.24,999383.1852,288,288,0.0030707607804075,0.0303327240328263,True,0.0554144455932526,5.541444559325263,-5.785829936875502,-6.09248278159857,,,-5.785829936875502,False
2021-04-29,ETHUSDT,2748.23,2798.0,2668.0,2757.04,863890.01069,288,288,0.0019396758809654,0.003196933669114,True,0.0440417515655933,4.4041751565593295,-6.245234391532246,-5.785829936875502,,,-6.245234391532246,False
2021-04-30,ETHUSDT,2757.04,2798.3,2723.09,2772.42,695339.20482,288,288,0.0012313957603116,0.0055629445417414,True,0.0350912490560205,3.5091249056020577,-6.699606988475388,-6.245234391532246,,,-6.699606988475388,False
2021-05-01,ETHUSDT,2772.42,2954.28,2743.41,2944.77,690260.07741,288,288,0.0011373655537267,0.0603101305798073,True,0.0337248506850178,3.372485068501787,-6.7790406086506705,-6.699606988475388,-6.059589621408408,,-6.7790406086506705,False
2021-05-02,ETHUSDT,2944.83,2985.0,2852.26,2949.56,571982.5445,288,288,0.0009938596909322,0.0016252911032893,True,0.0315255402956443,3.1525540295644303,-6.91391451727497,-6.7790406086506705,-6.320438941426476,,-6.91391451727497,False
2021-05-03,ETHUSDT,2949.33,3454.0,2949.32,3431.04,1329088.0628,288,288,0.0028694103953171,0.1512074155319737,True,0.0535668777820503,5.356687778205035,-5.853648707487456,-6.91391451727497,-6.484725288561755,,-5.853648707487456,False
2021-05-04,ETHUSDT,3431.04,3527.0,3160.0,3239.01,1826039.38558,288,288,0.0081213295384776,-0.0575956946599091,True,0.0901184195294039,9.011841952940394,-4.813261401946155,-5.853648707487456,-6.498289042684147,,-4.813261401946155,False
2021-05-05,ETHUSDT,3239.01,3549.34,3200.23,3524.26,1174816.73588,288,288,0.0036784899596637,0.0844027575909517,True,0.0606505561364753,6.06505561364753,-5.605252948060489,-4.813261401946155,-6.211894444766928,,-5.605252948060489,False
2021-05-06,ETHUSDT,3524.33,3605.4,3376.47,3489.73,920592.57706,288,288,0.0031430922082347,-0.0098461158232773,True,0.0560632875261054,5.606328752610546,-5.762548183946809,-5.605252948060489,-5.993023636683948,,-5.762548183946809,False
2021-05-07,ETHUSDT,3489.74,3587.0,3353.23,3479.53,760544.64781,288,288,0.0022186523518684,-0.0029271421307101,True,0.0471025726671957,4.7102572667195775,-6.110855316134545,-5.762548183946809,-5.789725151743175,,-6.110855316134545,False
2021-05-08,ETHUSDT,3479.79,3958.33,3449.27,3910.26,1130467.54852,288,288,0.0025603973035486,0.1167066407561484,True,0.0506003686107977,5.060036861079775,-5.967592835833756,-6.110855316134545,-5.62911331151509,,-5.967592835833756,False
2021-05-09,ETHUSDT,3910.26,3983.65,3726.08,3923.95,1000401.0082,288,288,0.0031368954153068,0.0034949315718514,True,0.0560079942089234,5.600799420892348,-5.764521689409113,-5.967592835833756,-5.651902137184351,,-5.764521689409113,False
2021-05-10,ETHUSDT,3923.95,4208.0,3650.0,3945.88,1505897.92612,288,288,0.0107442225832516,0.0055731970736546,True,0.1036543418446696,10.365434184466965,-4.533387102994074,-5.764521689409113,-5.842154194676942,,-4.533387102994074,False
2021-05-11,ETHUSDT,3946.63,4180.22,3771.64,4173.45,1095927.10403,288,288,0.0044534293478881,0.0560710352889759,True,0.0667340194195443,6.673401941954431,-5.4140808396196505,-4.533387102994074,-5.627781025663659,,-5.4140808396196505,False
2021-05-12,ETHUSDT,4173.46,4372.72,3701.58,3823.21,1601842.74017,288,288,0.0086915816639719,-0.0876526479963156,True,0.0932286525912068,9.322865259120686,-4.745400346603536,-5.4140808396196505,-5.5580875567982275,,-4.745400346603536,False
2021-05-13,ETHUSDT,3810.15,4034.77,3500.0,3717.91,2068708.17427,288,288,0.0210104326861611,-0.0279287014447511,True,0.1449497591793829,14.49497591793829,-3.862736170041186,-4.745400346603536,-5.284996562892026,,-3.862736170041186,False
2021-05-14,ETHUSDT,3717.92,4173.28,3691.35,4075.01,1153390.42631,288,288,0.0043999701688038,0.0917115182339459,True,0.0663322709456252,6.633227094562527,-5.426157517898223,-3.862736170041186,-4.864025229733512,,-5.426157517898223,False
2021-05-15,ETHUSDT,4075.02,4134.05,3632.0,3646.68,1039174.88082,288,288,0.0054357966809681,-0.1110560360513726,True,0.0737278555294276,7.372785552942762,-5.214749185716474,-5.426157517898223,-4.7963523954313345,,-5.214749185716474,False
2021-05-16,ETHUSDT,3646.24,3879.0,3343.06,3582.1,1324065.65875,288,288,0.0073629033101149,-0.0178679440127318,True,0.0858073616312434,8.58073616312435,-4.91130095254177,-5.214749185716474,-4.932624811975813,,-4.91130095254177,False
2021-05-17,ETHUSDT,3581.81,3587.06,3102.0,3282.51,1904012.43998,288,288,0.0109014393340711,-0.0873408469647725,True,0.1044099580215947,10.44099580215947,-4.518860449467392,-4.91130095254177,-4.832068834560237,,-4.518860449467392,False
2021-05-18,ETHUSDT,3282.25,3565.71,3240.0,3375.07,1287110.84143,288,288,0.0071998854743883,0.0278076912014809,True,0.0848521388910637,8.485213889106378,-4.933690159421593,-4.518860449467392,-4.786760855133009,-5.567966221848559,-4.933690159421593,True
2021-05-19,ETHUSDT,3375.08,3441.73,1888.0,2438.92,4309836.31939,288,288,0.1639694813538013,-0.3248607464823099,True,0.4049314526605723,40.49314526605723,-1.8080749577807915,-4.933690159421593,-5.000951653009091,-5.543370592342253,-1.8080749577807915,True
2021-05-20,ETHUSDT,2438.92,2990.05,2155.0,2768.62,2942777.9301,288,288,0.0297283820622083,0.1267936827452274,True,0.1724192044472086,17.24192044472086,-3.5156530645021755,-1.8080749577807915,-4.2773351409856035,-5.348624782168718,-3.5156530645021755,True
2021-05-21,ETHUSDT,2767.87,2938.54,2101.0,2430.98,2727031.93514,288,288,0.0292842947747383,-0.1300545328799705,True,0.1711265460842891,17.112654608428915,-3.5307039211803013,-3.5156530645021755,-3.9375159167427447,-5.2454349243335665,-3.5307039211803013,True
2021-05-22,ETHUSDT,2430.98,2485.0,2145.0,2294.87,1684318.01157,288,288,0.0143882048052343,-0.0576182712051404,True,0.119950843286883,11.995084328688309,-4.241346518802313,-3.5307039211803013,-3.6613965104704507,-5.122047175681205,-4.241346518802313,True
2021-05-23,ETHUSDT,2295.45,2381.57,1728.74,2096.39,2914548.73125,288,288,0.0340425010276262,-0.0904593791755009,True,0.1845061002450224,18.45061002450224,-3.3801455047789775,-4.241346518802313,-3.6058937243374345,-5.010308063423338,-3.3801455047789775,True
2021-05-24,ETHUSDT,2096.63,2675.0,2079.94,2648.43,2186632.92245,288,288,0.0185876732359934,0.2337501937459652,True,0.1363366173703653,13.633661737036531,-3.98525664721275,-3.3801455047789775,-3.295184793408912,-4.85581283142917,-3.98525664721275,True
2021-05-25,ETHUSDT,2647.92,2750.0,2378.54,2705.11,2115349.50445,288,288,0.0152970896700634,0.0211755653075936,True,0.1236814038975279,12.368140389752796,-4.180092686320332,-3.98525664721275,-3.7306211312953033,-4.722692019153615,-4.180092686320332,True
2021-05-26,ETHUSDT,2705.1,2910.0,2643.0,2884.94,1583799.59251,288,288,0.0078587884741324,0.0643615256107517,True,0.088649808088526,8.864980808852605,-4.846122822572622,-4.180092686320332,-3.863509055658935,-4.646621290918746,-4.846122822572622,True
2021-05-27,ETHUSDT,2884.82,2889.74,2633.68,2742.23,1099029.91206,288,288,0.0064340361283737,-0.050732644515116,True,0.0802124437252335,8.021244372523354,-5.046153234953573,-4.846122822572622,-4.1265928359374,-4.648114991856312,-5.046153234953573,True
2021-05-28,ETHUSDT,2742.23,2762.45,2327.38,2412.1,1554584.61362,288,288,0.0095859291932342,-0.128273720626305,True,0.0979077585957021,9.79077585957021,-4.647458964748694,-5.046153234953573,-4.2875541791676515,-4.622701368533271,-4.647458964748694,True
2021-05-29,ETHUSDT,2412.34,2574.27,2204.1,2278.74,1379427.18851,288,288,0.008861160115189,-0.05687507874505,True,0.0941337352663169,9.413373526631696,-4.726077584427929,-4.647458964748694,-4.5410168711615935,-4.572015494933357,-4.726077584427929,True
2021-05-30,ETHUSDT,2278.74,2476.42,2180.53,2385.98,1151113.19883,288,288,0.0058946556709133,0.045987282780631,True,0.0767766609778864,7.67766609778864,-5.133709157061214,-4.726077584427929,-4.68918105860463,-4.509071052583056,-5.133709157061214,True
2021-05-31,ETHUSDT,2385.82,2720.0,2271.44,2706.15,1307958.04068,288,288,0.005486917959568,0.1259170191738626,True,0.0740737332633376,7.407373326333763,-5.205388572799837,-5.133709157061214,-4.879904352752806,-4.471167249002486,-5.205388572799837,True
2021-06-01,ETHUSDT,2706.15,2740.0,2523.74,2634.57,1179577.10806,288,288,0.0049421559470534,-0.0268069797638336,True,0.0703004690386446,7.030046903864466,-5.3099536164596355,-5.205388572799837,-4.95175750279825,-4.445752107338428,-5.3099536164596355,True
2021-06-02,ETHUSDT,2634.31,2802.99,2550.0,2706.22,970070.53563,288,288,0.0025942067354914,0.0268328464359206,True,0.0509333558239731,5.093335582397313,-5.954474498695564,-5.3099536164596355,-5.004517579099462,-4.481050585223226,-5.954474498695564,True
2021-06-03,ETHUSDT,2706.21,2891.95,2662.4,2857.25,1024290.89423,288,288,0.0027781192438013,0.0543067965386984,True,0.0527078670010597,5.270786700105972,-5.885981111236687,-5.954474498695564,-5.265920685888836,-4.5056139333630405,-5.885981111236687,True
2021-06-04,ETHUSDT,2857.25,2860.0,2552.0,2689.51,1188314.11191,288,288,0.00430530110808,-0.0605006029080939,True,0.0656147933630829,6.561479336308297,-5.447908199743519,-5.885981111236687,-5.497901391250588,-4.557458513573637,-5.447908199743519,True
2021-06-05,ETHUSDT,2689.54,2816.87,2552.23,2627.73,961824.12413,288,288,0.0036758938824706,-0.023238665269226,True,0.0606291504350063,6.062915043500631,-5.605958942568433,-5.447908199743519,-5.560741199787048,-4.629511787651016,-5.605958942568433,True
2021-06-06,ETHUSDT,2627.63,2745.0,2614.0,2711.92,673792.69369,288,288,0.0016873743214562,0.0315365154997377,True,0.0410776620738839,4.107766207388397,-6.384581614165181,-5.605958942568433,-5.640855273740767,-4.637684579681481,-6.384581614165181,True
2021-06-07,ETHUSDT,2711.92,2847.55,2570.0,2592.05,1152128.07856,288,288,0.0029511240109445,-0.0452078026905537,True,0.0543242488300071,5.432424883000719,-5.825569160541194,-6.384581614165181,-5.855780873281877,-4.6908587809746045,-5.825569160541194,True
2021-06-08,ETHUSDT,2592.05,2620.99,2304.91,2507.23,1693747.42759,288,288,0.0062327954371762,-0.0332705103401527,True,0.0789480553096545,7.894805530965451,-5.077930341014349,-5.825569160541194,-5.829999805651003,-4.73241642679276,-5.077930341014349,True
2021-06-09,ETHUSDT,2507.43,2626.63,2405.28,2610.18,1276718.24011,288,288,0.0054201812659882,0.0402406263865525,True,0.0736218803480886,7.362188034808868,-5.217626020180555,-5.077930341014349,-5.668389651606534,-4.757828694590348,-5.217626020180555,True
2021-06-10,ETHUSDT,2610.2,2624.46,2425.11,2471.09,741237.49926,288,288,0.0024113440351012,-0.0547598356296288,True,0.0491054379381881,4.910543793818811,-6.027570996017997,-5.217626020180555,-5.622333215693943,-4.770734870079393,-6.027570996017997,True
2021-06-11,ETHUSDT,2471.01,2497.99,2321.37,2354.01,587364.27358,288,288,0.0021516911414102,-0.0485390919267778,True,0.0463863249396874,4.63863249396874,-6.141501168632352,-6.027570996017997,-5.706655626383855,-4.962530144544719,-6.141501168632352,True
2021-06-12,ETHUSDT,2354.09,2454.53,2256.22,2370.74,767439.4984,288,288,0.0029595212862801,0.0070818857809314,True,0.0544014823904655,5.440148239046552,-5.822727751333562,-6.141501168632352,-5.658039537277289,-5.081886876550636,-5.822727751333562,True
2021-06-13,ETHUSDT,2370.64,2548.41,2308.41,2509.33,715948.75986,288,288,0.0021662107444527,0.0568136425416634,True,0.0465425691647196,4.65425691647196,-6.134775838528451,-5.822727751333562,-5.657471255435763,-5.18606977792124,-6.134775838528451,True
2021-06-14,ETHUSDT,2509.33,2609.17,2461.0,2580.77,684183.55622,288,288,0.001486813489099,0.0280720187786852,True,0.0385592205457919,3.855922054579196,-6.511120047011039,-6.134775838528451,-5.868840354938583,-5.272134746999701,-6.511120047011039,True
2021-06-15,ETHUSDT,2580.58,2640.0,2507.7,2543.54,599826.64933,288,288,0.0015668467454584,-0.0145309925003638,True,0.0395834150302674,3.958341503026744,-6.458690121630162,-6.511120047011039,-6.12753916030468,-5.414451771646612,-6.458690121630162,True
2021-06-16,ETHUSDT,2543.55,2556.19,2351.18,2367.89,624741.78358,288,288,0.0016395923395283,-0.0715575482782415,True,0.0404918799208974,4.049187992089744,-6.413307641503886,-6.458690121630162,-6.213762985427113,-5.5268805659383125,-6.413307641503886,True
2021-06-17,ETHUSDT,2368.02,2460.5,2306.0,2373.28,560667.58566,288,288,0.0015714131900661,0.0022737013530689,True,0.0396410543510906,3.9641054351090625,-6.455779943426738,-6.413307641503886,-6.2681242800014205,-5.628390336628474,-6.455779943426738,True
2021-06-18,ETHUSDT,2373.28,2378.0,2139.0,2234.09,778905.2019699999,288,288,0.0026033777962688,-0.0604389782759859,True,0.0510233064027494,5.102330640274942,-5.950945524711927,-6.455779943426738,-6.394734718420056,-5.70155656939457,-5.950945524711927,True
2021-06-19,ETHUSDT,2234.09,2278.82,2161.67,2164.67,496872.24997,288,288,0.001801828119135,-0.0315660614228502,True,0.0424479459943006,4.244794599430061,-6.318953507733178,-5.950945524711927,-6.35796865565675,-5.742683491656314,-6.318953507733178,True
2021-06-20,ETHUSDT,2165.34,2280.01,2040.68,2243.47,743883.64741,288,288,0.0024686709277332,0.0357558494867188,True,0.049685721568004,4.9685721568004055,-6.004075359100418,-6.318953507733178,-6.319535347801178,-5.818660516337427,-6.004075359100418,True
2021-06-21,ETHUSDT,2243.49,2260.16,1865.54,1885.49,1629819.66576,288,288,0.010504854341911,-0.1738360403118226,True,0.1024931916856481,10.249319168564815,-4.555917810377589,-6.004075359100418,-6.2286123952952295,-5.876751324277086,-4.555917810377589,True
2021-06-22,ETHUSDT,1885.27,1998.0,1700.48,1879.28,1695338.08052,288,288,0.009304690919714,-0.0032990093058492,True,0.0964608258295255,9.64608258295255,-4.677236606020584,-4.555917810377589,-5.85713442906997,-5.850488081246012,-4.677236606020584,True
2021-06-23,ETHUSDT,1879.29,2045.0,1821.95,1968.14,918612.30494,288,288,0.0044709883999668,0.0462002095478685,True,0.0668654499720658,6.686544997206586,-5.41014577623896,-4.677236606020584,-5.501425761588739,-5.826481173665136,-5.41014577623896,True
2021-06-24,ETHUSDT,1967.95,2036.61,1884.79,1989.52,701231.67478,288,288,0.0023617672978949,0.0108044693001564,True,0.0485980174276168,4.8598017427616815,-6.048345085156439,-5.41014577623896,-5.393265811894146,-5.831035362746015,-6.048345085156439,True
2021-06-25,ETHUSDT,1989.53,2019.99,1791.22,1808.82,858808.54767,288,288,0.0044369035878755,-0.0952187046365014,True,0.066610086232308,6.661008623230806,-5.4177985359457415,-6.048345085156439,-5.339144127378798,-5.835302207585145,-5.4177985359457415,True
2021-06-26,ETHUSDT,1808.97,1852.8,1717.32,1829.64,832315.14904,288,288,0.0038518064817381,0.0114445272147838,True,0.0620629235674417,6.206292356744174,-5.559213024693996,-5.4177985359457415,-5.221888762747863,-5.814021181435558,-5.559213024693996,True
2021-06-27,ETHUSDT,1829.84,1984.5,1804.26,1982.28,696055.79307,288,288,0.0029812506507544,0.0801284711832351,True,0.0546008301288037,5.460083012880373,-5.815412385045248,-5.559213024693996,-5.422547805611144,-5.819080491660579,-5.815412385045248,True
2021-06-28,ETHUSDT,1982.27,2145.0,1960.52,2084.41,1044244.68308,288,288,0.00330524439846,0.0502381442121598,True,0.0574912549737789,5.749125497377893,-5.71224486031569,-5.815412385045248,-5.650182961416077,-5.828601102682253,-5.71224486031569,True
2021-06-29,ETHUSDT,2084.42,2245.0,2073.57,2165.33,831257.23277,288,288,0.0022847251922712,0.0380869331961434,True,0.0477987990672486,4.779879906724862,-6.081509527832964,-5.71224486031569,-5.710602778231423,-5.798040341143639,-6.081509527832964,True
2021-06-30,ETHUSDT,2165.46,2287.78,2087.99,2275.68,910583.6032,288,288,0.0031266550023731,0.0497061340585642,True,0.0559165002693585,5.5916500269358504,-5.767791535223369,-6.081509527832964,-5.717235666766728,-5.809673994202355,-5.767791535223369,True
2021-07-01,ETHUSDT,2275.68,2275.93,2073.12,2106.41,787865.25137,288,288,0.0034254685712418,-0.0772938322147023,True,0.0585275026909727,5.852750269097274,-5.67651700750377,-5.767791535223369,-5.787234266622253,-5.841031321211857,-5.67651700750377,True
2021-07-02,ETHUSDT,2106.41,2160.0,2018.5,2154.13,672282.37476,288,288,0.0022471231459897,0.0224018531199011,True,0.0474038304991247,4.740383049912476,-6.098104482656854,-5.67651700750377,-5.810695063184208,-5.86189000245382,-6.098104482656854,True
2021-07-03,ETHUSDT,2153.95,2240.0,2112.01,2226.99,569264.801,288,288,0.0014257533799118,0.0332639681744127,True,0.0377591496184942,3.7759149618494297,-6.553054917310201,-6.098104482656854,-5.867233482706529,-5.865096070028314,-6.553054917310201,True
2021-07-04,ETHUSDT,2226.99,2389.93,2189.58,2322.69,590656.25069,288,288,0.0015052393465661,0.0420750988364636,True,0.0387974141737066,3.879741417370666,-6.498803359162716,-6.553054917310201,-6.0353954941054315,-5.883803058604581,-6.498803359162716,True
2021-07-05,ETHUSDT,2322.69,2324.64,2157.32,2196.53,781806.31605,288,288,0.0026398943523852,-0.0558471543230117,True,0.0513799022224178,5.137990222241781,-5.937016380660564,-6.498803359162716,-6.118854260371381,-5.91453376805136,-5.937016380660564,True
2021-07-06,ETHUSDT,2196.85,2350.0,2193.0,2322.5,785330.17152,288,288,0.0027237635694895,0.0557653492730104,True,0.0521896883444382,5.218968834443823,-5.905740689803398,-5.937016380660564,-6.152699229458821,-5.905544701784638,-5.905740689803398,True
2021-07-07,ETHUSDT,2322.51,2409.0,2291.9,2316.57,666501.35572,288,288,0.001601859395035,-0.0025565482865489,True,0.0400232356892229,4.002323568922297,-6.436590202580475,-5.905740689803398,-6.198543965918747,-5.8780274582751995,-6.436590202580475,True
2021-07-08,ETHUSDT,2316.25,2325.6,2084.79,2116.33,880265.04124,288,288,0.0022856351513473,-0.0904041869515317,True,0.0478083167591935,4.780831675919356,-6.081111327682556,-6.436590202580475,-6.266241109903471,-5.877022916500215,-6.081111327682556,True
2021-07-09,ETHUSDT,2116.32,2189.4,2046.51,2146.99,738611.36304,288,288,0.0023299530323867,0.0143834047561706,True,0.0482695870335218,4.8269587033521875,-6.061907169381647,-6.081111327682556,-6.171852391977941,-5.861923084053789,-6.061907169381647,True
2021-07-10,ETHUSDT,2146.99,2194.82,2074.16,2110.69,499071.85904,288,288,0.0016210742929168,-0.0170519529754541,True,0.0402625668942863,4.026256689428634,-6.424666205744716,-6.061907169381647,-6.084473154021728,-5.84401977614265,-6.424666205744716,True
2021-07-11,ETHUSDT,2110.68,2174.0,2081.02,2140.45,342294.40302,288,288,0.0008562735502,0.014001179053285,True,0.0292621521799065,2.9262152179906553,-7.062920664882852,-6.424666205744716,-6.1820031190385585,-5.865552534371412,-7.062920664882852,True
2021-07-12,ETHUSDT,2140.54,2167.83,2006.68,2031.58,540630.10742,288,288,0.00117583033384,-0.0522022718628481,True,0.0342903825268839,3.4290382526883953,-6.745780713859767,-7.062920664882852,-6.41343911405445,-5.899369223332761,-6.745780713859767,True
2021-07-13,ETHUSDT,2031.57,2047.35,1918.0,1940.15,647388.24969,288,288,0.001651956238607,-0.0460485257650656,True,0.0406442645228952,4.064426452289529,-6.405795094181552,-6.745780713859767,-6.475277216310308,-5.93308310309455,-6.405795094181552,True
